eventID,occurrenceID,decimalLatitude,decimalLongitude,basisOfRecord,occurrenceStatus,scientificName,AphiaID,scientificNameID,habitat,sex
2016/238,2016/238_1,28.10253333,-82.80885,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/239,2016/239_1,28.07305,-82.82,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,M
2016/24,2016/24_1,28.10263333,-82.80885,LivingSpecimen,detected,Gymnura micrura,158529,urn:lsid:marinespecies.org:taxname:158529,Seagrass,F
2016/24,2016/24_2,28.10263333,-82.80885,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/24,2016/24_3,28.10263333,-82.80885,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/240,2016/240_1,28.05455,-82.90966667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Artificial Reef,M
2016/241,2016/241_1,28.10248333,-82.80871667,LivingSpecimen,detected,Aetobatus narinari,217426,urn:lsid:marinespecies.org:taxname:217426,Seagrass,F
2016/242,2016/242_1,28.10235,-82.80876667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/243,2016/243_1,28.0752,-83.03933333,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Artificial Reef,F
2016/243,2016/243_2,28.0752,-83.03933333,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Artificial Reef,F
2016/244,2016/244_1,28.10236667,-82.80881667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/244,2016/244_2,28.10236667,-82.80881667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/245,2016/245_1,28.07518333,-83.03856667,LivingSpecimen,detected,Carcharhinus acronotus,158508,urn:lsid:marinespecies.org:taxname:158508,Artificial Reef,F
2016/246,2016/246_1,28.07316667,-83.0393,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Artificial Reef,F
2016/247,2016/247_1,28.07283333,-82.81975,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,F
2016/248,2016/248_1,28.0728,-82.82008333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/249,2016/249_1,28.07741667,-83.03771667,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Artificial Reef,F
2016/25,2016/25_1,28.10728333,-82.78156667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2016/250,2016/250_1,28.07403333,-83.0372,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Artificial Reef,F
2016/251,2016/251_1,28.10736667,-82.78098333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/251,2016/251_2,28.10736667,-82.78098333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/252,2016/252_1,28.04911667,-83.01258333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,F
2016/253,2016/253_1,28.07285,-82.82005,LivingSpecimen,detected,Sphyrna tiburo,158517,urn:lsid:marinespecies.org:taxname:158517,Seagrass,F
2016/253,2016/253_2,28.07285,-82.82005,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/253,2016/253_3,28.07285,-82.82005,LivingSpecimen,detected,Aetobatus narinari,217426,urn:lsid:marinespecies.org:taxname:217426,Seagrass,F
2016/254,2016/254_1,28.07288333,-82.81983333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/255,2016/255_1,28.18298333,-82.83166667,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,F
2016/256,2016/256_1,28.07288333,-82.81983333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/257,2016/257_1,28.10241667,-82.80886667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/257,2016/257_2,28.10241667,-82.80886667,LivingSpecimen,detected,Gymnura micrura,158529,urn:lsid:marinespecies.org:taxname:158529,Seagrass,F
2016/257,2016/257_3,28.10241667,-82.80886667,LivingSpecimen,detected,Aetobatus narinari,217426,urn:lsid:marinespecies.org:taxname:217426,Seagrass,F
2016/257,2016/257_4,28.10241667,-82.80886667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/258,2016/258_1,28.10263333,-82.80873333,LivingSpecimen,detected,Aetobatus narinari,217426,urn:lsid:marinespecies.org:taxname:217426,Seagrass,F
2016/259,2016/259_1,28.10725,-82.78115,LivingSpecimen,detected,Gymnura micrura,158529,urn:lsid:marinespecies.org:taxname:158529,Seagrass,F
2016/259,2016/259_2,28.10725,-82.78115,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/26,2016/26_1,28.13618333,-82.93036667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Artificial Reef,F
2016/260,2016/260_1,28.073,-82.82005,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/260,2016/260_2,28.073,-82.82005,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/261,2016/261_1,28.07306667,-82.81975,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,F
2016/27,2016/27_1,28.07241667,-82.81993333,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,F
2016/27,2016/27_2,28.07241667,-82.81993333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/28,2016/28_1,28.10258333,-82.80845,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/29,2016/29_1,28.08531667,-82.83253333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/3,2016/3_1,28.1024,-82.80818333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/30,2016/30_1,28.07293333,-82.8198,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/31,2016/31_1,28.13585,-82.92973333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2016/31,2016/31_2,28.13585,-82.92973333,LivingSpecimen,detected,Galeocerdo cuvier,105799,urn:lsid:marinespecies.org:taxname:105799,Artificial Reef,F
2016/31,2016/31_3,28.13585,-82.92973333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Artificial Reef,F
2016/32,2016/32_1,28.1026,-82.80861667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/33,2016/33_1,28.1023,-82.80853333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/33,2016/33_2,28.1023,-82.80853333,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,F
2016/34,2016/34_1,28.07278333,-82.81981667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2016/35,2016/35_1,28.1024,-82.80843333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/35,2016/35_2,28.1024,-82.80843333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/36,2016/36_1,28.08485,-82.83245,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2016/36,2016/36_2,28.08485,-82.83245,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/36,2016/36_3,28.08485,-82.83245,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2016/37,2016/37_1,28.08473333,-82.83231667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2016/37,2016/37_2,28.08473333,-82.83231667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2016/38,2016/38_1,28.05376667,-82.90971667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2016/38,2016/38_2,28.05376667,-82.90971667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2016/38,2016/38_3,28.05376667,-82.90971667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Sand,M
2016/39,2016/39_1,28.04851667,-83.01241667,LivingSpecimen,detected,Galeocerdo cuvier,105799,urn:lsid:marinespecies.org:taxname:105799,Artificial Reef,M
2016/4,2016/4_1,28.07311667,-82.81993333,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,M
2016/40,2016/40_1,28.07308333,-82.81998333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/41,2016/41_1,28.10256667,-82.80838333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/41,2016/41_2,28.10256667,-82.80838333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/42,2016/42_1,28.10236667,-82.80858333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/43,2016/43_1,28.08483333,-82.8172,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/44,2016/44_1,28.10723333,-82.7818,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2016/44,2016/44_2,28.10723333,-82.7818,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/44,2016/44_3,28.10723333,-82.7818,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2016/44,2016/44_4,28.10723333,-82.7818,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/45,2016/45_1,28.1073,-82.78158333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/46,2016/46_1,28.07293333,-82.82008333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/47,2016/47_1,28.07283333,-82.8201,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,F
2016/48,2016/48_1,28.10228333,-82.80835,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/49,2016/49_1,28.10221667,-82.80845,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/49,2016/49_2,28.10221667,-82.80845,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/49,2016/49_3,28.10221667,-82.80845,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/5,2016/5_1,28.10253333,-82.80831667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/5,2016/5_2,28.10253333,-82.80831667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/50,2016/50_1,28.1021,-82.80838333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/50,2016/50_2,28.1021,-82.80838333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/51,2016/51_1,28.08486667,-82.83291667,LivingSpecimen,detected,Carcharhinus isodon,105791,urn:lsid:marinespecies.org:taxname:105791,Seagrass,M
2016/52,2016/52_1,28.08515,-82.8329,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/53,2016/53_1,28.08503333,-82.8333,LivingSpecimen,detected,Carcharhinus limbatus,105793,urn:lsid:marinespecies.org:taxname:105793,Seagrass,F
2016/54,2016/54_1,28.10251667,-82.80886667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/55,2016/55_1,28.08106667,-82.80235,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/56,2016/56_1,28.05246667,-82.9095,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2016/57,2016/57_1,28.08456667,-82.83238333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/58,2016/58_1,28.05153333,-82.91085,LivingSpecimen,detected,Galeocerdo cuvier,105799,urn:lsid:marinespecies.org:taxname:105799,Artificial Reef,M
2016/59,2016/59_1,28.10708333,-82.78128333,LivingSpecimen,detected,Gymnura micrura,158529,urn:lsid:marinespecies.org:taxname:158529,Seagrass,F
2016/6,2016/6_1,28.10243333,-82.8084,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/60,2016/60_1,28.10708333,-82.7814,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/60,2016/60_2,28.10708333,-82.7814,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,M
2016/61,2016/61_1,28.10721667,-82.78151667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/62,2016/62_1,28.05268333,-82.9093,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2016/63,2016/63_1,28.05078333,-82.90895,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Artificial Reef,F
2016/64,2016/64_1,28.08506667,-82.83246667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/65,2016/65_1,28.08493333,-82.83241667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/66,2016/66_1,28.08488333,-82.83203333,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/67,2016/67_1,28.22481667,-82.83926667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Sand,F
2016/68,2016/68_1,28.08488333,-82.83171667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/69,2016/69_1,28.08491667,-82.83213333,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/69,2016/69_2,28.08491667,-82.83213333,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2016/69,2016/69_3,28.08491667,-82.83213333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/7,2016/7_1,28.10251667,-82.80821667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/70,2016/70_1,28.10731667,-82.78121667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/71,2016/71_1,28.06721667,-82.87123333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Seagrass,M
2016/72,2016/72_1,28.10736667,-82.7812,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/73,2016/73_1,28.05415,-82.9089,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2016/74,2016/74_1,28.08563333,-82.83211667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/75,2016/75_1,28.08563333,-82.83211667,LivingSpecimen,detected,Gymnura micrura,158529,urn:lsid:marinespecies.org:taxname:158529,Seagrass,F
2016/76,2016/76_1,28.1025,-82.80841667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/77,2016/77_1,28.10248333,-82.80851667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/78,2016/78_1,28.10715,-82.78125,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/78,2016/78_2,28.10715,-82.78125,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/79,2016/79_1,28.10721667,-82.78121667,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,M
2016/8,2016/8_1,28.10251667,-82.80821667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/80,2016/80_1,28.10745,-82.77916667,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/81,2016/81_1,28.18315,-82.83098333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Seagrass,M
2016/81,2016/81_2,28.18315,-82.83098333,LivingSpecimen,detected,Galeocerdo cuvier,105799,urn:lsid:marinespecies.org:taxname:105799,Seagrass,F
2016/82,2016/82_1,28.08486667,-82.83245,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/83,2016/83_1,28.07283333,-82.8199,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/84,2016/84_1,28.07296667,-82.81978333,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,F
2016/85,2016/85_1,28.01453333,-82.89425,LivingSpecimen,detected,Galeocerdo cuvier,105799,urn:lsid:marinespecies.org:taxname:105799,Artificial Reef,F
2016/86,2016/86_1,28.01423333,-82.89456667,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,F
2016/87,2016/87_1,28.1024,-82.80845,LivingSpecimen,detected,Hypanus say,1042865,urn:lsid:marinespecies.org:taxname:1042865,Seagrass,F
2016/88,2016/88_1,28.01451667,-82.89453333,LivingSpecimen,detected,Galeocerdo cuvier,105799,urn:lsid:marinespecies.org:taxname:105799,Artificial Reef,F
2016/89,2016/89_1,28.01213333,-82.89418333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Artificial Reef,M
2016/9,2016/9_1,28.10268333,-82.80845,LivingSpecimen,detected,Hypanus americanus,1042856,urn:lsid:marinespecies.org:taxname:1042856,Seagrass,M
2016/90,2016/90_1,28.10721667,-82.78006667,LivingSpecimen,detected,Rhinoptera bonasus,158544,urn:lsid:marinespecies.org:taxname:158544,Seagrass,F
2016/91,2016/91_1,28.1823,-82.83108333,LivingSpecimen,detected,Ginglymostoma cirratum,105846,urn:lsid:marinespecies.org:taxname:105846,Seagrass,M
